"紀錄編號",Date,"COUNTYNAME","TOWNNAME","地點整併","經度","緯度","蛙種","記錄方式","生活型態","數量(隻)"
294937,2019/3/17,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","幼體",2
294938,2019/3/17,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雄蛙",2
294945,2019/3/17,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雄蛙",1
294946,2019/3/17,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雌蛙",1
294947,2019/3/17,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","雌蛙",1
294948,2019/3/17,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","聽音","雄蛙",2
294949,2019/3/17,"台北市","南港區","潘家菜園",121.609275,25.042244,"斑腿樹蛙","目視","幼體",1
294981,2019/3/17,"新北市","土城區","山中湖",121.471193,24.957502,"斑腿樹蛙","目視","雄蛙",1
294982,2019/3/17,"新北市","土城區","山中湖",121.471193,24.957502,"斑腿樹蛙","目視","幼體",2
294983,2019/3/17,"新北市","土城區","山中湖",121.471193,24.957502,"斑腿樹蛙","聽音","雄蛙",2
294989,2019/3/17,"新北市","土城區","山中湖",121.471193,24.957502,"斑腿樹蛙","目視","雄蛙",4
295027,2019/3/18,"宜蘭縣","冬山鄉","仁山植物園",121.759234,24.62433,"斑腿樹蛙","目視","雌蛙",1
295028,2019/3/18,"宜蘭縣","冬山鄉","仁山植物園",121.759234,24.62433,"斑腿樹蛙","目視","雄蛙",2
295029,2019/3/18,"宜蘭縣","冬山鄉","仁山植物園",121.759234,24.62433,"斑腿樹蛙","目視","雄蛙",4
295030,2019/3/18,"宜蘭縣","冬山鄉","仁山植物園",121.759234,24.62433,"斑腿樹蛙","目視","卵塊","不計數"
295031,2019/3/18,"宜蘭縣","冬山鄉","仁山植物園",121.759234,24.62433,"斑腿樹蛙","聽音","雄蛙","10~19"
295132,2019/3/2,"台北市","北投區","關渡自然公園",121.470512,25.119162,"斑腿樹蛙","目視","雌蛙",1
295242,2019/3/23,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","目視","幼體",1
295243,2019/3/23,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","目視","雄蛙",1
295246,2019/3/23,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","目視","成蛙",1
295247,2019/3/23,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","目視","幼體",1
295249,2019/3/23,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","目視","幼體",1
295251,2019/3/23,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","目視","幼體",1
295252,2019/3/23,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","目視","幼體",1
295254,2019/3/23,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","目視","幼體",1
295255,2019/3/23,"新北市","八里區","挖子尾",121.416543,25.167344,"斑腿樹蛙","目視","幼體",1
295314,2019/3/26,"新北市","深坑區","開心農場",121.615628,24.992618,"斑腿樹蛙","目視","雄蛙",1
295315,2019/3/26,"新北市","深坑區","開心農場",121.615628,24.992618,"斑腿樹蛙","聽音","雄蛙",1
295327,2019/3/26,"新北市","深坑區","福德宮",121.613699,24.995217,"斑腿樹蛙","聽音","雄蛙",2
295328,2019/3/26,"新北市","深坑區","福德宮",121.613699,24.995217,"斑腿樹蛙","目視","成蛙",3
295332,2019/3/26,"新北市","深坑區","福德宮",121.613699,24.995217,"斑腿樹蛙","目視","卵塊","不計數"
295350,2019/3/27,"基隆市","中正區","龍崗步道",121.774886,25.148966,"斑腿樹蛙","目視","雄蛙",1
295428,2019/3/28,"新北市","深坑區","王軍寮母子樹涼亭",121.6199,24.991291,"斑腿樹蛙","聽音","雄蛙",5
295429,2019/3/28,"新北市","深坑區","王軍寮母子樹涼亭",121.6199,24.991291,"斑腿樹蛙","目視","成蛙",2
295430,2019/3/28,"新北市","深坑區","王軍寮母子樹涼亭",121.6199,24.991291,"斑腿樹蛙","目視","成蛙",2
295431,2019/3/28,"新北市","深坑區","王軍寮母子樹涼亭",121.6199,24.991291,"斑腿樹蛙","目視","成蛙",2
295461,2019/3/27,"新北市","深坑區","阿柔洋產業道路",121.62135,24.98604,"斑腿樹蛙","目視","成蛙",5
295462,2019/3/27,"新北市","深坑區","阿柔洋產業道路",121.62135,24.98604,"斑腿樹蛙","目視","雌蛙",1
295516,2019/3/27,"新北市","三峽區","碳中和樂園",121.337624,24.898016,"斑腿樹蛙","聽音","雄蛙",1
295522,2019/3/27,"新北市","三峽區","碳中和樂園",121.337624,24.898016,"斑腿樹蛙","聽音","雄蛙",3
295527,2019/3/27,"新北市","三峽區","碳中和樂園",121.337624,24.898016,"斑腿樹蛙","目視","雄蛙",3
295559,2019/3/16,"雲林縣","斗六市","竹林居餐廳",120.548133,23.679975,"斑腿樹蛙","目視","雄蛙",3
295563,2019/3/16,"雲林縣","斗六市","竹林居餐廳",120.548133,23.679975,"斑腿樹蛙","目視","雄蛙",1
295571,2019/3/30,"雲林縣","林內鄉","龍過脈步道",120.615454,23.755943,"斑腿樹蛙","聽音","雄蛙",3
295585,2019/3/30,"雲林縣","林內鄉","龍過脈步道",120.615454,23.755943,"斑腿樹蛙","聽音","雄蛙",2
295629,2019/3/31,"台北市","士林區","天母古道",121.538237,25.138911,"斑腿樹蛙","目視","雌蛙",1
295638,2019/4/2,"新北市","淡水區","樹梅坑溪中游段（民生路169號）",121.469847,25.142294,"斑腿樹蛙","目視","成蛙",1
295639,2019/4/2,"新北市","淡水區","樹梅坑溪中游段（民生路169號）",121.469847,25.142294,"斑腿樹蛙","聽音","雄蛙",1
295650,2019/4/1,"苗栗縣","三義鄉","西湖渡假村園區",120.759397,24.390435,"斑腿樹蛙","目視","成蛙",1
295651,2019/4/1,"苗栗縣","三義鄉","西湖渡假村園區",120.759397,24.390435,"斑腿樹蛙","目視","卵塊","不計數"
295652,2019/4/1,"苗栗縣","三義鄉","西湖渡假村園區",120.759397,24.390435,"斑腿樹蛙","聽音","雄蛙",1
295653,2019/4/1,"苗栗縣","三義鄉","西湖渡假村園區",120.759397,24.390435,"斑腿樹蛙","目視","成蛙",1
295654,2019/4/1,"苗栗縣","三義鄉","西湖渡假村園區",120.759397,24.390435,"斑腿樹蛙","目視","雌蛙",1
295655,2019/4/1,"苗栗縣","三義鄉","西湖渡假村園區",120.759397,24.390435,"斑腿樹蛙","目視","成蛙",1
295656,2019/4/1,"苗栗縣","三義鄉","西湖渡假村園區",120.759397,24.390435,"斑腿樹蛙","目視","成蛙",2
295684,2019/4/3,"新北市","汐止區","翠湖",121.628669,25.088874,"斑腿樹蛙","聽音","雄蛙",1
295709,2019/4/4,"新北市","土城區","土城彈藥庫",121.447738,24.964499,"斑腿樹蛙","目視","雄蛙",3
295710,2019/4/4,"新北市","土城區","土城彈藥庫",121.447738,24.964499,"斑腿樹蛙","聽音","雄蛙","10~19"
295719,2019/2/15,"台北市","文山區","臺北市立動物園-溼地生態池",121.589554,24.992263,"斑腿樹蛙","目視","蝌蚪","不計數"
295720,2019/2/15,"台北市","文山區","臺北市立動物園-溼地生態池",121.589554,24.992263,"斑腿樹蛙","目視","蝌蚪","不計數"
295721,2019/2/15,"台北市","文山區","臺北市立動物園-溼地生態池",121.589554,24.992263,"斑腿樹蛙","目視","幼體",2
295722,2019/2/15,"台北市","文山區","臺北市立動物園-溼地生態池",121.589554,24.992263,"斑腿樹蛙","目視","雄蛙",4
295723,2019/2/15,"台北市","文山區","臺北市立動物園-溼地生態池",121.589554,24.992263,"斑腿樹蛙","目視","雌蛙",1
295745,2019/2/15,"台北市","文山區","臺北市立動物園─蟲蟲探索谷",121.58113,24.993605,"斑腿樹蛙","目視","幼體",3
295777,2019/2/15,"台北市","文山區","臺北市立動物園-溫帶動物區",121.59119,24.992591,"斑腿樹蛙","目視","卵塊","不計數"
295778,2019/2/15,"台北市","文山區","臺北市立動物園-溫帶動物區",121.59119,24.992591,"斑腿樹蛙","目視","雄蛙",1
295779,2019/2/15,"台北市","文山區","臺北市立動物園-溫帶動物區",121.59119,24.992591,"斑腿樹蛙","目視","雄蛙",2
295780,2019/2/15,"台北市","文山區","臺北市立動物園-溫帶動物區",121.59119,24.992591,"斑腿樹蛙","目視","雄蛙",1
295781,2019/2/15,"台北市","文山區","臺北市立動物園-溫帶動物區",121.59119,24.992591,"斑腿樹蛙","目視","雌蛙",1
295794,2019/4/5,"新北市","土城區","山中湖",121.471193,24.957502,"斑腿樹蛙","目視","幼體",1
295795,2019/4/5,"新北市","土城區","山中湖",121.471193,24.957502,"斑腿樹蛙","目視","雄蛙",12
295796,2019/4/5,"新北市","土城區","山中湖",121.471193,24.957502,"斑腿樹蛙","目視","雄蛙",5
295797,2019/4/5,"新北市","土城區","山中湖",121.471193,24.957502,"斑腿樹蛙","聽音","雄蛙","10~19"
295822,2019/4/5,"桃園市","蘆竹區","外社(紅)",121.305431,25.07746,"斑腿樹蛙","聽音","雄蛙",6
295826,2019/4/5,"桃園市","蘆竹區","泉州街2",121.293593,25.097337,"斑腿樹蛙","聽音","雄蛙",4
295830,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雌蛙",2
295831,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雄蛙",2
295837,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雄蛙",1
295838,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雌蛙",1
295839,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雄蛙",4
295840,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雌蛙",1
295841,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雄蛙",3
295842,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雄蛙",1
295843,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雄蛙",14
295844,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雄蛙",1
295845,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雄蛙",3
295846,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雄蛙",4
295863,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雄蛙",4
295864,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雌蛙",2
295865,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","聽音","雄蛙",5
295870,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雄蛙",1
295871,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雄蛙",1
295873,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雌蛙",1
295877,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","聽音","雄蛙",1
295878,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雄蛙",1
295879,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雄蛙",7
295880,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雄蛙",3
295881,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雄蛙",5
295882,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雄蛙",3
295883,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雌蛙",3
295884,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雄蛙",2
295885,2019/3/30,"台中市","西屯區","都會公園",120.598447,24.207896,"斑腿樹蛙","目視","雄蛙",3
295918,2019/4/6,"台中市","東勢區","大雪山林道8.4K",120.879323,24.219114,"斑腿樹蛙","目視","成蛙",1
295962,2019/3/22,"台北市","文山區","臺北市立動物園-溼地生態池",121.589554,24.992263,"斑腿樹蛙","目視","卵塊","不計數"
295963,2019/3/22,"台北市","文山區","臺北市立動物園-溼地生態池",121.589554,24.992263,"斑腿樹蛙","目視","蝌蚪","不計數"
295964,2019/3/22,"台北市","文山區","臺北市立動物園-溼地生態池",121.589554,24.992263,"斑腿樹蛙","目視","幼體",1
295965,2019/3/22,"台北市","文山區","臺北市立動物園-溼地生態池",121.589554,24.992263,"斑腿樹蛙","目視","雄蛙",2
295978,2019/3/22,"台北市","文山區","臺北市立動物園-溼地生態池",121.589554,24.992263,"斑腿樹蛙","目視","蝌蚪","不計數"
295983,2019/3/22,"台北市","文山區","臺北市立動物園─蟲蟲探索谷",121.58113,24.993605,"斑腿樹蛙","目視","雄蛙",2
295997,2019/3/22,"台北市","文山區","臺北市立動物園-酷節能屋",121.585517,24.995439,"斑腿樹蛙","目視","幼體",2
295998,2019/3/22,"台北市","文山區","臺北市立動物園-酷節能屋",121.585517,24.995439,"斑腿樹蛙","聽音","雄蛙",1
295999,2019/3/22,"台北市","文山區","臺北市立動物園-酷節能屋",121.585517,24.995439,"斑腿樹蛙","目視","雄蛙",1
296000,2019/3/22,"台北市","文山區","臺北市立動物園-酷節能屋",121.585517,24.995439,"斑腿樹蛙","聽音","雄蛙",3
296001,2019/3/22,"台北市","文山區","臺北市立動物園-酷節能屋",121.585517,24.995439,"斑腿樹蛙","目視","雄蛙",1
296002,2019/3/22,"台北市","文山區","臺北市立動物園-酷節能屋",121.585517,24.995439,"斑腿樹蛙","目視","雌蛙",1
296013,2019/3/22,"台北市","文山區","臺北市立動物園-溫帶動物區",121.59119,24.992591,"斑腿樹蛙","聽音","雄蛙",4
296014,2019/3/22,"台北市","文山區","臺北市立動物園-溫帶動物區",121.59119,24.992591,"斑腿樹蛙","目視","雌蛙",2
296015,2019/3/22,"台北市","文山區","臺北市立動物園-溫帶動物區",121.59119,24.992591,"斑腿樹蛙","目視","雌蛙",1
296053,2019/4/7,"台中市","東勢區","舊東勢高工校園及其周遭",120.837906,24.247698,"斑腿樹蛙","聽音","雄蛙",2
296054,2019/4/7,"台中市","東勢區","舊東勢高工校園及其周遭",120.837906,24.247698,"斑腿樹蛙","目視","雄蛙",3
296055,2019/4/7,"台中市","東勢區","舊東勢高工校園及其周遭",120.837906,24.247698,"斑腿樹蛙","目視","雌蛙",1
296056,2019/4/7,"台中市","東勢區","舊東勢高工校園及其周遭",120.837906,24.247698,"斑腿樹蛙","目視","雄蛙",2
296057,2019/4/7,"台中市","東勢區","舊東勢高工校園及其周遭",120.837906,24.247698,"斑腿樹蛙","目視","雄蛙",2
296058,2019/4/7,"台中市","東勢區","舊東勢高工校園及其周遭",120.837906,24.247698,"斑腿樹蛙","目視","雌蛙",1
296059,2019/4/7,"台中市","東勢區","舊東勢高工校園及其周遭",120.837906,24.247698,"斑腿樹蛙","目視","雄蛙",3
296079,2019/4/7,"台中市","東勢區","石角溪步道",120.841431,24.248018,"斑腿樹蛙","目視","雄蛙",2
296087,2019/4/7,"台中市","東勢區","石角溪步道",120.841431,24.248018,"斑腿樹蛙","目視","雄蛙",1
296088,2019/4/7,"台中市","東勢區","石角溪步道",120.841431,24.248018,"斑腿樹蛙","目視","雄蛙",1
296089,2019/4/7,"台中市","東勢區","石角溪步道",120.841431,24.248018,"斑腿樹蛙","目視","雄蛙",2
296164,2019/4/8,"台中市","新社區","七分荒塘",120.79189,24.246152,"斑腿樹蛙","聽音","雄蛙",4
296171,2019/4/8,"台中市","新社區","七分荒塘",120.79189,24.246152,"斑腿樹蛙","聽音","雄蛙",2
296215,2019/4/8,"台中市","新社區","七分荒塘",120.79189,24.246152,"斑腿樹蛙","目視","雄蛙",1
296216,2019/4/8,"台中市","新社區","七分荒塘",120.79189,24.246152,"斑腿樹蛙","目視","雄蛙",1
296217,2019/4/8,"台中市","新社區","七分荒塘",120.79189,24.246152,"斑腿樹蛙","目視","雄蛙",1
296219,2019/4/9,"新北市","五股區","外寮路",121.427371,25.077547,"斑腿樹蛙","聽音","雄蛙",3
296227,2019/4/9,"新北市","五股區","外寮路-水池2(紅)",121.423073,25.07867,"斑腿樹蛙","聽音","雄蛙",3
296228,2019/4/9,"新北市","五股區","外寮路-水池2(紅)",121.423073,25.07867,"斑腿樹蛙","聽音","雄蛙",5
296280,2019/4/10,"台中市","東勢區","小中科",120.840136,24.2598,"斑腿樹蛙","聽音","雄蛙",2
296281,2019/4/10,"台中市","東勢區","小中科",120.840136,24.2598,"斑腿樹蛙","聽音","雄蛙",2
296282,2019/4/10,"台中市","東勢區","小中科",120.840136,24.2598,"斑腿樹蛙","聽音","雄蛙",1
296286,2019/4/10,"台中市","東勢區","小中科",120.840136,24.2598,"斑腿樹蛙","目視","雄蛙",2
296301,2019/4/10,"台中市","東勢區","小中科",120.840136,24.2598,"斑腿樹蛙","目視","雄蛙",2
296302,2019/4/10,"台中市","東勢區","小中科",120.840136,24.2598,"斑腿樹蛙","目視","雄蛙",1
296303,2019/4/10,"台中市","東勢區","小中科",120.840136,24.2598,"斑腿樹蛙","目視","雄蛙",2
296304,2019/4/10,"台中市","東勢區","小中科",120.840136,24.2598,"斑腿樹蛙","目視","雄蛙",2
296305,2019/4/10,"台中市","東勢區","小中科",120.840136,24.2598,"斑腿樹蛙","聽音","雄蛙",3
296306,2019/4/10,"台中市","東勢區","小中科",120.840136,24.2598,"斑腿樹蛙","聽音","雄蛙",4
296341,2019/3/20,"台中市","太平區","東汴里法蝶餐廳景觀園區",120.813163,24.13679,"斑腿樹蛙","目視","成蛙",8
296342,2019/3/20,"台中市","太平區","東汴里法蝶餐廳景觀園區",120.813163,24.13679,"斑腿樹蛙","聽音","雄蛙",1
296345,2019/4/7,"台北市","南港區","中央研究院(北)-生態池",121.612775,25.042492,"斑腿樹蛙","目視","幼體",1
296346,2019/4/7,"台北市","南港區","中央研究院(北)-生態池",121.612775,25.042492,"斑腿樹蛙","目視","幼體",2
