年,季節,蛙種,數量,縣市,鄉鎮,地點,環境型態,經度,緯度
2008,S1,布氏樹蛙,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S1,艾氏樹蛙,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S1,拉都希氏赤蛙,30,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S1,面天樹蛙,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S1,貢德氏赤蛙,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S1,梭德氏赤蛙,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S1,莫氏樹蛙,2,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S1,黑眶蟾蜍,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S1,黑蒙西氏小雨蛙,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S1,福建大頭蛙,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S1,盤古蟾蜍,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S1,褐樹蛙,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S1,澤蛙,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S2,小雨蛙,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S2,中國樹蟾,4,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S2,日本樹蛙,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S2,布氏樹蛙,33,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S2,艾氏樹蛙,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S2,拉都希氏赤蛙,3,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S2,面天樹蛙,41,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S2,貢德氏赤蛙,3,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S2,梭德氏赤蛙,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S2,莫氏樹蛙,2,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S2,黑眶蟾蜍,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S2,黑蒙西氏小雨蛙,25,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S2,福建大頭蛙,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S2,盤古蟾蜍,44,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S2,褐樹蛙,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S2,澤蛙,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S3,小雨蛙,51,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S3,中國樹蟾,2,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S3,日本樹蛙,17,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S3,布氏樹蛙,5,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S3,艾氏樹蛙,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S3,拉都希氏赤蛙,81,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S3,面天樹蛙,23,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S3,貢德氏赤蛙,3,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S3,梭德氏赤蛙,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S3,莫氏樹蛙,1,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S3,黑眶蟾蜍,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S3,黑蒙西氏小雨蛙,52,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S3,福建大頭蛙,0,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S3,盤古蟾蜍,5,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S3,褐樹蛙,1,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S3,澤蛙,4,台中市,東勢區,東勢林場,墾地/森林,120.873077,24.28281
2008,S1,小雨蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S1,日本樹蛙,30,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S1,布氏樹蛙,1,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S1,艾氏樹蛙,1,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S1,拉都希氏赤蛙,13,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S1,虎皮蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S1,金線蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S1,面天樹蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S1,貢德氏赤蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S1,莫氏樹蛙,12,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S1,斯文豪氏赤蛙,21,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S1,黑眶蟾蜍,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S1,黑蒙西氏小雨蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S1,腹斑蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S1,盤古蟾蜍,13,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S1,褐樹蛙,1,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S1,澤蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S2,小雨蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S2,日本樹蛙,187,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S2,布氏樹蛙,8,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S2,艾氏樹蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S2,拉都希氏赤蛙,28,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S2,虎皮蛙,2,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S2,金線蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S2,面天樹蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S2,貢德氏赤蛙,1,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S2,莫氏樹蛙,5,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S2,斯文豪氏赤蛙,23,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S2,黑眶蟾蜍,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S2,黑蒙西氏小雨蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S2,腹斑蛙,2,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S2,盤古蟾蜍,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S2,褐樹蛙,3,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S2,澤蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S3,小雨蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S3,日本樹蛙,169,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S3,布氏樹蛙,4,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S3,艾氏樹蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S3,拉都希氏赤蛙,31,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S3,虎皮蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S3,金線蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S3,面天樹蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S3,貢德氏赤蛙,1,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S3,莫氏樹蛙,2,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S3,斯文豪氏赤蛙,28,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S3,黑眶蟾蜍,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S3,黑蒙西氏小雨蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S3,腹斑蛙,2,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S3,盤古蟾蜍,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S3,褐樹蛙,28,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S3,澤蛙,1,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S4,小雨蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S4,日本樹蛙,42,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S4,布氏樹蛙,8,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S4,艾氏樹蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S4,拉都希氏赤蛙,27,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S4,虎皮蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S4,金線蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S4,面天樹蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S4,貢德氏赤蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S4,莫氏樹蛙,9,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S4,斯文豪氏赤蛙,7,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S4,黑眶蟾蜍,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S4,黑蒙西氏小雨蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S4,腹斑蛙,4,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S4,盤古蟾蜍,9,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S4,褐樹蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S4,澤蛙,0,花蓮縣,壽豐鄉,白鮑溪,墾地,121.500214,23.918523
2008,S1,日本樹蛙,1,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S1,布氏樹蛙,0,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S1,艾氏樹蛙,3,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S1,拉都希氏赤蛙,0,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S1,梭德氏赤蛙,1,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S1,莫氏樹蛙,4,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S1,斯文豪氏赤蛙,58,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S1,黑眶蟾蜍,0,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S1,盤古蟾蜍,11,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S1,褐樹蛙,1,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S1,澤蛙,0,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S2,日本樹蛙,184,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S2,布氏樹蛙,0,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S2,艾氏樹蛙,6,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S2,拉都希氏赤蛙,4,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S2,梭德氏赤蛙,0,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S2,莫氏樹蛙,11,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S2,斯文豪氏赤蛙,218,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S2,黑眶蟾蜍,0,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S2,盤古蟾蜍,69,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S2,褐樹蛙,261,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S2,澤蛙,1,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S3,日本樹蛙,124,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S3,布氏樹蛙,0,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S3,艾氏樹蛙,0,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S3,拉都希氏赤蛙,3,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S3,梭德氏赤蛙,0,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S3,莫氏樹蛙,1,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S3,斯文豪氏赤蛙,80,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S3,黑眶蟾蜍,0,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S3,盤古蟾蜍,43,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S3,褐樹蛙,209,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S3,澤蛙,0,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S4,日本樹蛙,0,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S4,布氏樹蛙,0,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S4,艾氏樹蛙,1,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S4,拉都希氏赤蛙,0,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S4,梭德氏赤蛙,0,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S4,莫氏樹蛙,0,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S4,斯文豪氏赤蛙,25,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S4,黑眶蟾蜍,0,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S4,盤古蟾蜍,2,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S4,褐樹蛙,0,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S4,澤蛙,0,花蓮縣,秀林鄉,砂卡礑,闊葉林,121.61373,24.16213
2008,S2,小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S2,巴氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S2,日本樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S2,布氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S2,艾氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S2,拉都希氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S2,虎皮蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S2,面天樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S2,貢德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S2,梭德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S2,莫氏樹蛙,5,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S2,斯文豪氏赤蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S2,黑眶蟾蜍,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S2,黑蒙西氏小雨蛙,5,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S2,腹斑蛙,5,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S2,福建大頭蛙,2,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S2,臺北樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S2,盤古蟾蜍,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S2,褐樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S2,豎琴蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S2,澤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,巴氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,日本樹蛙,17,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,布氏樹蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,艾氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,拉都希氏赤蛙,7,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,虎皮蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,面天樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,貢德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,梭德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,莫氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,斯文豪氏赤蛙,2,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,黑眶蟾蜍,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,黑蒙西氏小雨蛙,30,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,腹斑蛙,23,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,福建大頭蛙,8,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,臺北樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,盤古蟾蜍,5,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,褐樹蛙,1,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,豎琴蛙,8,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S3,澤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,巴氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,日本樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,布氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,艾氏樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,拉都希氏赤蛙,7,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,虎皮蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,面天樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,貢德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,梭德氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,莫氏樹蛙,4,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,斯文豪氏赤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,黑眶蟾蜍,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,黑蒙西氏小雨蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,腹斑蛙,8,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,福建大頭蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,臺北樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,盤古蟾蜍,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,褐樹蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,豎琴蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2008,S4,澤蛙,0,南投縣,魚池鄉,蓮華池,闊葉林,120.8844566,23.91857918
2009,S1,小雨蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S1,日本樹蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S1,布氏樹蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S1,艾氏樹蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S1,拉都希氏赤蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S1,虎皮蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S1,貢德氏赤蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S1,莫氏樹蛙,5,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S1,斯文豪氏赤蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S1,黑眶蟾蜍,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S1,黑蒙西氏小雨蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S1,腹斑蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S1,盤古蟾蜍,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S1,褐樹蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S1,澤蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S2,小雨蛙,6,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S2,日本樹蛙,40,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S2,布氏樹蛙,2,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S2,艾氏樹蛙,5,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S2,拉都希氏赤蛙,5,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S2,虎皮蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S2,貢德氏赤蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S2,莫氏樹蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S2,斯文豪氏赤蛙,2,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S2,黑眶蟾蜍,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S2,黑蒙西氏小雨蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S2,腹斑蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S2,盤古蟾蜍,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S2,褐樹蛙,1,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S2,澤蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S3,小雨蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S3,日本樹蛙,21,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S3,布氏樹蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S3,艾氏樹蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S3,拉都希氏赤蛙,4,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S3,虎皮蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S3,貢德氏赤蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S3,莫氏樹蛙,0,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
2009,S3,斯文豪氏赤蛙,4,花蓮縣,壽豐鄉,193縣道24.5K,闊葉林,121.594868,23.911414
